nome_da_imagem,caminho_da_imagem,coordenadas_poligonos,descricao_imagem
2022_03_21_11_04_30_62.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_04_30_62.bmp,[],"Imagem de microscopia de campo claro com células de formato aproximadamente circular, possivelmente hemácias, com baixo contraste e algumas sobrepostas. Presença de ruído e artefatos pontuais."
2022_03_21_11_04_33_96.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_04_33_96.bmp,"[{""poligono_xy"": [[110, 22], [125, 15], [138, 22], [135, 35], [120, 40], [105, 32]]}, {""poligono_xy"": [[20, 80], [40, 65], [55, 75], [50, 95], [30, 105], [15, 90]]}, {""poligono_xy"": [[100, 100], [120, 90], [140, 100], [140, 125], [120, 135], [100, 125]]}, {""poligono_xy"": [[180, 120], [195, 110], [210, 115], [215, 130], [200, 140], [185, 135]]}, {""poligono_xy"": [[250, 200], [270, 190], [290, 200], [290, 220], [270, 230], [250, 220]]}, {""poligono_xy"": [[320, 250], [340, 240], [360, 250], [360, 270], [340, 280], [320, 270]]}, {""poligono_xy"": [[400, 50], [420, 40], [440, 50], [440, 70], [420, 80], [400, 70]]}, {""poligono_xy"": [[480, 100], [500, 90], [520, 100], [520, 120], [500, 130], [480, 120]]}, {""poligono_xy"": [[550, 180], [570, 170], [590, 180], [590, 200], [570, 210], [550, 200]]}, {""poligono_xy"": [[620, 250], [640, 240], [660, 250], [660, 270], [640, 280], [620, 270]]}]",Imagem de microscopia de campo claro com células de formato aproximadamente circular. Baixo contraste e alguns detritos presentes.
2022_03_21_11_04_35_64.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_04_35_64.bmp,[],"Imagem de microscopia de campo claro com múltiplas células esféricas, possivelmente leveduras, em diferentes planos focais. Baixo contraste e presença de artefatos."
2022_03_21_11_04_37_31.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_04_37_31.bmp,"[{""poligono_xy"": [[92, 122], [108, 110], [120, 118], [128, 138], [112, 150], [96, 140]]}, {""poligono_xy"": [[230, 280], [248, 270], [262, 276], [270, 294], [256, 308], [238, 300]]}, {""poligono_xy"": [[244, 82], [260, 76], [276, 86], [284, 104], [266, 118], [250, 108]]}, {""poligono_xy"": [[480, 300], [498, 292], [514, 300], [520, 318], [504, 330], [486, 322]]}, {""poligono_xy"": [[588, 90], [606, 80], [622, 88], [630, 108], [612, 122], [594, 114]]}, {""poligono_xy"": [[682, 224], [700, 214], [718, 224], [726, 244], [706, 258], [688, 246]]}, {""poligono_xy"": [[768, 86], [784, 78], [800, 84], [806, 100], [790, 112], [772, 104]]}, {""poligono_xy"": [[860, 312], [878, 304], [894, 310], [902, 330], [884, 342], [864, 332]]}, {""poligono_xy"": [[920, 100], [936, 90], [950, 96], [956, 114], [940, 126], [924, 118]]}, {""poligono_xy"": [[40, 286], [52, 274], [62, 280], [66, 298], [54, 310], [42, 300]]}, {""poligono_xy"": [[150, 24], [158, 14], [168, 18], [174, 30], [166, 40], [154, 36]]}, {""poligono_xy"": [[84, 284], [98, 280], [102, 296], [88, 302]]}, {""poligono_xy"": [[222, 200], [236, 198], [242, 214], [228, 218]]}, {""poligono_xy"": [[486, 180], [500, 176], [510, 186], [496, 194]]}, {""poligono_xy"": [[80, 62], [90, 54], [100, 60], [92, 70]]}, {""poligono_xy"": [[760, 286], [772, 280], [780, 288], [774, 300], [762, 296]]}]","Imagem de microscopia de campo claro com células de formato variado, possivelmente leveduras ou bactérias, com baixo contraste e algumas fora de foco. A presença de detritos e ruído dificulta a segmentação precisa."
2022_03_21_11_04_38_98.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_04_38_98.bmp,"[{""poligono_xy"": [[72, 47], [92, 32], [118, 37], [128, 57], [112, 77], [85, 70]]}, {""poligono_xy"": [[28, 105], [45, 85], [78, 90], [95, 118], [78, 142], [45, 135]]}, {""poligono_xy"": [[155, 85], [180, 70], [210, 80], [225, 105], [205, 125], [170, 115]]}, {""poligono_xy"": [[280, 20], [295, 5], [320, 10], [335, 30], [320, 50], [295, 45]]}, {""poligono_xy"": [[285, 110], [305, 95], [335, 105], [350, 130], [330, 150], [300, 140]]}, {""poligono_xy"": [[355, 205], [380, 190], [405, 205], [415, 230], [395, 250], [365, 235]]}, {""poligono_xy"": [[450, 55], [470, 40], [500, 50], [515, 75], [495, 95], [465, 85]]}, {""poligono_xy"": [[480, 270], [505, 250], [540, 265], [560, 295], [540, 320], [500, 310]]}, {""poligono_xy"": [[590, 80], [615, 60], [650, 70], [665, 100], [640, 125], [605, 110]]}, {""poligono_xy"": [[675, 205], [700, 185], [730, 195], [745, 225], [725, 250], [690, 235]]}, {""poligono_xy"": [[750, 55], [775, 35], [810, 45], [830, 75], [810, 100], [775, 85]]}, {""poligono_xy"": [[820, 285], [845, 265], [880, 280], [895, 310], [870, 335], [835, 320]]}, {""poligono_xy"": [[290, 470], [320, 450], [355, 465], [370, 495], [345, 520], [305, 505]]}, {""poligono_xy"": [[450, 410], [480, 390], [515, 405], [535, 435], [510, 460], [470, 445]]}, {""poligono_xy"": [[620, 490], [650, 470], [685, 485], [705, 515], [680, 540], [640, 525]]}, {""poligono_xy"": [[780, 420], [810, 400], [845, 415], [865, 445], [840, 470], [800, 455]]}]","Imagem de microscopia de campo claro com células de formato aproximadamente circular/elíptico, possivelmente leveduras, com baixo contraste e variabilidade de tamanho. Presença de alguns detritos e ruído de fundo."
2022_03_21_11_04_40_66.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_04_40_66.bmp,"[{""poligono_xy"": [[62, 82], [82, 72], [98, 78], [104, 92], [92, 104], [72, 100]]}, {""poligono_xy"": [[136, 56], [158, 52], [174, 62], [176, 80], [160, 92], [138, 86]]}, {""poligono_xy"": [[188, 200], [208, 194], [228, 208], [230, 228], [210, 240], [186, 228]]}, {""poligono_xy"": [[248, 386], [270, 378], [292, 390], [300, 410], [280, 424], [254, 412]]}, {""poligono_xy"": [[288, 266], [306, 254], [328, 262], [338, 282], [322, 300], [298, 290]]}, {""poligono_xy"": [[368, 86], [392, 80], [412, 94], [416, 112], [396, 126], [370, 116]]}, {""poligono_xy"": [[452, 206], [480, 194], [508, 210], [516, 236], [492, 252], [460, 240]]}, {""poligono_xy"": [[556, 86], [578, 76], [600, 88], [606, 108], [586, 122], [558, 110]]}, {""poligono_xy"": [[600, 380], [616, 366], [636, 378], [644, 396], [628, 410], [608, 398]]}, {""poligono_xy"": [[678, 88], [696, 74], [720, 82], [730, 104], [710, 120], [682, 108]]}, {""poligono_xy"": [[726, 486], [738, 468], [760, 478], [770, 498], [754, 514], [732, 506]]}, {""poligono_xy"": [[780, 220], [796, 204], [820, 216], [832, 240], [812, 258], [784, 246]]}, {""poligono_xy"": [[864, 348], [876, 332], [896, 340], [906, 360], [890, 376], [868, 366]]}, {""poligono_xy"": [[920, 56], [934, 42], [958, 48], [968, 68], [950, 84], [924, 76]]}, {""poligono_xy"": [[48, 300], [64, 288], [84, 304], [88, 326], [70, 340], [48, 326]]}, {""poligono_xy"": [[104, 484], [118, 468], [140, 482], [150, 504], [132, 520], [108, 506]]}, {""poligono_xy"": [[564, 540], [582, 526], [606, 540], [616, 562], [596, 578], [568, 566]]}, {""poligono_xy"": [[884, 148], [896, 132], [918, 140], [928, 162], [910, 178], [886, 168]]}, {""poligono_xy"": [[216, 580], [236, 570], [260, 590], [268, 616], [246, 630], [218, 614]]}]","Imagem de microscopia de campo claro com células de formato predominantemente circular/elíptico, possivelmente leveduras ou algum tipo de esporo, com baixo contraste e alguns detritos no fundo. A imagem apresenta ruído e as células variam em tamanho e intensidade."
2022_03_21_11_04_42_34.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_04_42_34.bmp,"[{""poligono_xy"": [[72, 45], [88, 32], [102, 38], [105, 55], [92, 66], [75, 58]]}, {""poligono_xy"": [[22, 160], [40, 140], [62, 145], [70, 168], [55, 188], [30, 185]]}, {""poligono_xy"": [[150, 158], [165, 145], [182, 148], [192, 165], [180, 180], [160, 175]]}, {""poligono_xy"": [[225, 255], [245, 240], [265, 248], [275, 265], [260, 282], [235, 275]]}, {""poligono_xy"": [[215, 505], [235, 495], [260, 500], [270, 520], [250, 540], [220, 530]]}, {""poligono_xy"": [[310, 105], [330, 90], [355, 95], [365, 115], [350, 130], [320, 125]]}, {""poligono_xy"": [[380, 430], [400, 415], [425, 425], [435, 445], [420, 460], [390, 450]]}, {""poligono_xy"": [[450, 80], [470, 65], [495, 75], [505, 95], [485, 110], [460, 100]]}, {""poligono_xy"": [[520, 520], [545, 505], [570, 515], [580, 535], [560, 555], [530, 545]]}, {""poligono_xy"": [[650, 150], [670, 130], [695, 140], [705, 165], [685, 180], [660, 170]]}, {""poligono_xy"": [[720, 480], [740, 460], [765, 470], [775, 495], [755, 515], [730, 505]]}, {""poligono_xy"": [[850, 220], [870, 200], [895, 210], [905, 235], [885, 250], [860, 240]]}, {""poligono_xy"": [[920, 550], [940, 530], [965, 540], [975, 565], [955, 585], [930, 575]]}]","Imagem de microscopia de campo claro com células esféricas, possivelmente leveduras, em baixa resolução e com baixo contraste. Presença de artefatos e detritos."
2022_03_21_11_04_44_01.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_04_44_01.bmp,"[{""poligono_xy"": [[45, 52], [58, 42], [70, 48], [75, 62], [65, 75], [50, 70]]}, {""poligono_xy"": [[100, 80], [115, 72], [128, 80], [125, 95], [110, 105], [95, 95]]}, {""poligono_xy"": [[230, 55], [245, 45], [260, 50], [265, 65], [250, 78], [235, 72]]}, {""poligono_xy"": [[150, 150], [165, 140], [180, 145], [190, 160], [180, 175], [160, 170]]}, {""poligono_xy"": [[280, 155], [295, 145], [315, 155], [320, 170], [300, 185], [285, 175]]}, {""poligono_xy"": [[380, 200], [395, 190], [410, 195], [420, 210], [410, 225], [390, 220]]}, {""poligono_xy"": [[450, 50], [465, 40], [480, 45], [490, 60], [480, 75], [460, 70]]}, {""poligono_xy"": [[500, 120], [515, 110], [530, 115], [540, 130], [530, 145], [510, 140]]}, {""poligono_xy"": [[580, 20], [595, 10], [610, 15], [620, 30], [610, 45], [590, 40]]}, {""poligono_xy"": [[620, 80], [635, 70], [650, 75], [660, 90], [650, 105], [630, 100]]}, {""poligono_xy"": [[680, 180], [695, 170], [710, 175], [720, 190], [710, 205], [690, 200]]}, {""poligono_xy"": [[750, 80], [765, 70], [780, 75], [790, 90], [780, 105], [760, 100]]}]","Imagem de microscopia de campo claro com células esféricas de baixo contraste em um fundo ruidoso. A imagem sugere a presença de artefatos e debris, dificultando a segmentação precisa."
2022_03_21_11_04_45_68.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_04_45_68.bmp,"[{""poligono_xy"": [[120, 150], [135, 150], [135, 165], [120, 165]]}, {""poligono_xy"": [[25, 280], [40, 280], [40, 295], [25, 295]]}, {""poligono_xy"": [[80, 310], [100, 310], [100, 330], [80, 330]]}, {""poligono_xy"": [[155, 360], [175, 360], [175, 380], [155, 380]]}, {""poligono_xy"": [[250, 400], [270, 400], [270, 420], [250, 420]]}, {""poligono_xy"": [[350, 450], [370, 450], [370, 470], [350, 470]]}, {""poligono_xy"": [[100, 50], [120, 50], [120, 70], [100, 70]]}, {""poligono_xy"": [[180, 100], [200, 100], [200, 120], [180, 120]]}, {""poligono_xy"": [[280, 180], [300, 180], [300, 200], [280, 200]]}, {""poligono_xy"": [[380, 220], [400, 220], [400, 240], [380, 240]]}, {""poligono_xy"": [[450, 280], [470, 280], [470, 300], [450, 300]]}, {""poligono_xy"": [[520, 350], [540, 350], [540, 370], [520, 370]]}]",Imagem de microscopia de campo claro com células esféricas de baixo contraste em um fundo heterogêneo. A imagem apresenta ruído e alguns artefatos.
2022_03_21_11_04_47_35.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_04_47_35.bmp,"[{""poligono_xy"": [[100, 550], [120, 550], [120, 570], [100, 570]]}, {""poligono_xy"": [[150, 100], [170, 100], [170, 120], [150, 120]]}, {""poligono_xy"": [[200, 450], [230, 450], [230, 480], [200, 480]]}, {""poligono_xy"": [[280, 100], [310, 100], [310, 130], [280, 130]]}, {""poligono_xy"": [[350, 500], [380, 500], [380, 530], [350, 530]]}, {""poligono_xy"": [[400, 200], [430, 200], [430, 230], [400, 230]]}, {""poligono_xy"": [[450, 550], [480, 550], [480, 580], [450, 580]]}, {""poligono_xy"": [[500, 300], [540, 300], [540, 340], [500, 340]]}, {""poligono_xy"": [[550, 50], [570, 50], [570, 70], [550, 70]]}, {""poligono_xy"": [[600, 400], [630, 400], [630, 430], [600, 430]]}, {""poligono_xy"": [[650, 150], [680, 150], [680, 180], [650, 180]]}, {""poligono_xy"": [[700, 500], [730, 500], [730, 530], [700, 530]]}, {""poligono_xy"": [[750, 250], [780, 250], [780, 280], [750, 280]]}, {""poligono_xy"": [[800, 50], [820, 50], [820, 70], [800, 70]]}, {""poligono_xy"": [[850, 450], [880, 450], [880, 480], [850, 480]]}, {""poligono_xy"": [[900, 100], [920, 100], [920, 120], [900, 120]]}, {""poligono_xy"": [[300, 600], [330, 580], [350, 600], [320, 620]]}, {""poligono_xy"": [[600, 580], [630, 560], [650, 580], [620, 600]]}, {""poligono_xy"": [[850, 200], [880, 180], [900, 200], [870, 220]]}]",Imagem de microscopia de campo claro com células esféricas de baixo contraste em um fundo heterogêneo. A imagem apresenta ruído e alguns artefatos.
2022_03_21_11_04_49_03.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_04_49_03.bmp,"[{""poligono_xy"": [[92, 112], [122, 100], [140, 110], [140, 138], [118, 150], [88, 140]]}, {""poligono_xy"": [[270, 60], [295, 55], [315, 70], [315, 95], [290, 105], [260, 95]]}, {""poligono_xy"": [[115, 290], [140, 280], [160, 295], [165, 320], [145, 335], [115, 325]]}, {""poligono_xy"": [[260, 260], [280, 250], [295, 260], [300, 285], [280, 300], [260, 290]]}, {""poligono_xy"": [[385, 405], [410, 400], [430, 410], [435, 440], [410, 450], [380, 435]]}, {""poligono_xy"": [[500, 560], [530, 555], [550, 570], [555, 595], [530, 610], [500, 600]]}, {""poligono_xy"": [[600, 280], [620, 270], [640, 285], [640, 310], [620, 325], [595, 310]]}, {""poligono_xy"": [[705, 105], [730, 95], [755, 110], [760, 140], [735, 150], [705, 135]]}, {""poligono_xy"": [[820, 430], [850, 420], [870, 440], [875, 470], [850, 485], [820, 470]]}, {""poligono_xy"": [[920, 200], [945, 190], [970, 205], [975, 235], [950, 250], [915, 230]]}, {""poligono_xy"": [[380, 580], [395, 565], [410, 575], [410, 595], [390, 610], [370, 600]]}, {""poligono_xy"": [[390, 180], [420, 165], [450, 185], [455, 220], [425, 235], [390, 215]]}, {""poligono_xy"": [[550, 120], [570, 105], [590, 120], [595, 145], [570, 160], [545, 145]]}, {""poligono_xy"": [[250, 480], [275, 470], [300, 490], [305, 520], [280, 535], [250, 520]]}, {""poligono_xy"": [[750, 550], [780, 540], [805, 560], [810, 590], [785, 605], [755, 585]]}, {""poligono_xy"": [[890, 585], [920, 575], [945, 595], [950, 625], [920, 640], [885, 620]]}]","Imagem de microscopia de campo claro com células de formato variado, possivelmente leveduras ou bactérias, com baixo contraste e alguma sobreposição. A imagem apresenta ruído de fundo e alguns detritos."
2022_03_21_11_04_50_70.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_04_50_70.bmp,"[{""poligono_xy"": [[92, 110], [108, 100], [120, 105], [125, 118], [115, 128], [100, 123]]}, {""poligono_xy"": [[15, 285], [30, 275], [45, 280], [50, 295], [40, 308], [25, 303]]}, {""poligono_xy"": [[280, 80], [295, 72], [310, 78], [318, 90], [305, 98], [290, 92]]}, {""poligono_xy"": [[355, 455], [375, 445], [390, 450], [400, 465], [385, 480], [365, 470]]}, {""poligono_xy"": [[420, 490], [440, 475], [460, 485], [470, 505], [455, 520], [430, 510]]}, {""poligono_xy"": [[755, 830], [770, 820], [785, 825], [795, 840], [780, 855], [760, 845]]}, {""poligono_xy"": [[850, 230], [870, 215], [890, 225], [900, 245], [880, 260], [860, 250]]}, {""poligono_xy"": [[380, 380], [385, 355], [390, 330], [395, 305], [400, 280], [405, 255], [410, 230], [415, 205], [410, 180], [405, 155], [400, 130], [395, 105], [395, 400], [400, 425]]}, {""poligono_xy"": [[880, 780], [885, 755], [890, 730], [895, 705], [900, 680], [905, 655], [900, 630], [895, 605], [890, 580], [890, 800], [895, 825]]}, {""poligono_xy"": [[580, 580], [585, 555], [590, 530], [595, 505], [600, 480], [605, 455], [600, 430], [595, 405], [590, 380], [590, 600], [595, 625]]}]","Imagem de microscopia de campo claro com células de formato variado, possivelmente leveduras e bactérias, com baixo contraste e algumas sobreposições. A imagem apresenta ruído de fundo e alguns detritos."
2022_03_21_11_04_54_05.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_04_54_05.bmp,"[{""poligono_xy"": [[22, 22], [38, 18], [48, 28], [42, 40], [28, 40], [18, 30]]}, {""poligono_xy"": [[80, 88], [100, 85], [110, 100], [100, 115], [80, 112], [70, 98]]}, {""poligono_xy"": [[150, 20], [165, 15], [175, 25], [170, 40], [155, 35], [145, 25]]}, {""poligono_xy"": [[200, 100], [215, 95], [225, 105], [220, 120], [205, 115], [195, 105]]}, {""poligono_xy"": [[280, 200], [295, 195], [305, 205], [300, 220], [285, 215], [275, 205]]}, {""poligono_xy"": [[350, 50], [365, 45], [375, 55], [370, 70], [355, 65], [345, 55]]}, {""poligono_xy"": [[400, 150], [415, 145], [425, 155], [420, 170], [405, 165], [395, 155]]}, {""poligono_xy"": [[480, 250], [495, 245], [505, 255], [500, 270], [485, 265], [475, 255]]}, {""poligono_xy"": [[550, 80], [565, 75], [575, 85], [570, 100], [555, 95], [545, 85]]}, {""poligono_xy"": [[600, 200], [615, 195], [625, 205], [620, 220], [605, 215], [595, 205]]}, {""poligono_xy"": [[50, 200], [70, 190], [85, 210], [75, 230], [55, 220]]}, {""poligono_xy"": [[130, 270], [145, 260], [160, 280], [150, 300], [135, 290]]}, {""poligono_xy"": [[380, 380], [360, 390], [350, 370], [370, 360], [390, 370]]}, {""poligono_xy"": [[450, 50], [470, 40], [485, 60], [475, 80], [455, 70]]}, {""poligono_xy"": [[580, 120], [560, 130], [550, 110], [570, 100], [590, 110]]}]",Imagem de microscopia de campo claro com células de formato irregular e baixo contraste em um fundo com alguns detritos. A imagem apresenta baixa resolução e algumas células estão fora de foco.
2022_03_21_11_04_55_72.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_04_55_72.bmp,"[{""poligono_xy"": [[92, 76], [112, 64], [128, 68], [136, 84], [124, 98], [100, 94]]}, {""poligono_xy"": [[72, 104], [96, 92], [108, 100], [104, 120], [84, 128], [68, 116]]}, {""poligono_xy"": [[276, 244], [296, 236], [312, 244], [316, 260], [300, 272], [280, 264]]}, {""poligono_xy"": [[60, 252], [76, 244], [92, 252], [96, 272], [80, 284], [60, 276]]}, {""poligono_xy"": [[156, 300], [180, 292], [196, 304], [200, 324], [180, 336], [156, 328]]}, {""poligono_xy"": [[44, 404], [64, 396], [80, 408], [84, 428], [68, 440], [48, 428]]}, {""poligono_xy"": [[244, 444], [268, 432], [288, 440], [296, 460], [276, 476], [252, 464]]}, {""poligono_xy"": [[644, 68], [664, 56], [684, 64], [692, 84], [672, 100], [648, 92]]}, {""poligono_xy"": [[768, 268], [792, 256], [812, 268], [820, 288], [800, 304], [776, 288]]}, {""poligono_xy"": [[404, 364], [428, 356], [452, 372], [456, 396], [436, 412], [412, 396]]}, {""poligono_xy"": [[556, 420], [584, 408], [608, 424], [616, 448], [592, 464], [564, 448]]}]","Imagem de microscopia de campo claro com células de formato variado, possivelmente leveduras ou bactérias, com baixo contraste e algumas sobreposições. A imagem apresenta ruído de fundo e alguns detritos."
2022_03_21_11_04_57_40.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_04_57_40.bmp,"[{""poligono_xy"": [[22, 13], [32, 11], [39, 15], [38, 22], [30, 25], [22, 22]]}, {""poligono_xy"": [[78, 120], [92, 115], [102, 125], [98, 138], [85, 140]]}, {""poligono_xy"": [[150, 220], [165, 212], [178, 225], [175, 240], [160, 245], [148, 235]]}, {""poligono_xy"": [[220, 50], [230, 42], [245, 50], [242, 60], [228, 65], [218, 58]]}, {""poligono_xy"": [[270, 180], [285, 170], [295, 180], [290, 195], [275, 200], [265, 190]]}, {""poligono_xy"": [[330, 80], [345, 75], [360, 90], [355, 100], [340, 95], [325, 90]]}, {""poligono_xy"": [[390, 20], [400, 15], [410, 25], [405, 35], [395, 30]]}, {""poligono_xy"": [[450, 150], [465, 140], [480, 155], [475, 170], [460, 165], [445, 160]]}, {""poligono_xy"": [[510, 70], [525, 60], [535, 70], [530, 85], [515, 85]]}, {""poligono_xy"": [[580, 220], [595, 210], [610, 220], [605, 235], [590, 240], [575, 230]]}, {""poligono_xy"": [[100, 20], [110, 15], [118, 22], [115, 30], [105, 30]]}, {""poligono_xy"": [[50, 200], [60, 195], [70, 205], [68, 215], [58, 218]]}, {""poligono_xy"": [[180, 20], [188, 12], [195, 18], [192, 28], [185, 30]]}, {""poligono_xy"": [[250, 250], [260, 240], [270, 250], [265, 265], [255, 265]]}, {""poligono_xy"": [[310, 150], [320, 142], [330, 150], [328, 160], [318, 160]]}, {""poligono_xy"": [[370, 250], [380, 245], [390, 255], [385, 270], [375, 265]]}, {""poligono_xy"": [[430, 40], [440, 30], [450, 40], [445, 50], [435, 48]]}, {""poligono_xy"": [[490, 210], [500, 200], [510, 210], [505, 225], [495, 220]]}, {""poligono_xy"": [[550, 90], [560, 80], [570, 90], [565, 105], [555, 100]]}, {""poligono_xy"": [[610, 50], [620, 40], [630, 50], [625, 65], [615, 60]]}]","Imagem de microscopia de campo claro com células de formato variado, possivelmente leveduras, com baixo contraste e alguma sobreposição. A imagem apresenta ruído de fundo e alguns detritos."
2022_03_21_11_04_59_07.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_04_59_07.bmp,"[{""poligono_xy"": [[22, 15], [40, 10], [50, 20], [40, 30], [20, 25]]}, {""poligono_xy"": [[28, 280], [45, 275], [55, 290], [48, 305], [30, 300]]}, {""poligono_xy"": [[80, 105], [100, 100], [110, 115], [100, 130], [85, 125]]}, {""poligono_xy"": [[120, 285], [140, 280], [155, 300], [145, 315], [125, 310]]}, {""poligono_xy"": [[180, 40], [200, 30], [215, 45], [205, 60], [185, 50]]}, {""poligono_xy"": [[230, 130], [250, 120], [265, 140], [255, 155], [235, 145]]}, {""poligono_xy"": [[280, 25], [300, 20], [310, 35], [300, 50], [285, 40]]}, {""poligono_xy"": [[330, 220], [350, 210], [365, 230], [355, 245], [335, 235]]}, {""poligono_xy"": [[390, 55], [410, 50], [420, 70], [410, 85], [395, 75]]}, {""poligono_xy"": [[440, 280], [460, 270], [475, 290], [465, 305], [445, 295]]}, {""poligono_xy"": [[500, 80], [520, 70], [535, 90], [525, 105], [505, 95]]}, {""poligono_xy"": [[550, 200], [570, 190], [585, 210], [575, 225], [555, 215]]}, {""poligono_xy"": [[600, 20], [620, 10], [635, 30], [625, 45], [605, 35]]}, {""poligono_xy"": [[660, 260], [680, 250], [695, 270], [685, 285], [665, 275]]}, {""poligono_xy"": [[720, 90], [740, 80], [755, 100], [745, 115], [725, 105]]}, {""poligono_xy"": [[770, 180], [790, 170], [805, 190], [795, 205], [775, 195]]}]",Imagem de microscopia de campo claro com células de formato e contraste variáveis. A imagem apresenta algum ruído de fundo e os limites celulares podem ser difusos em alguns casos.
2022_03_21_11_05_00_75.bmp,C:\Users\sthem\OneDrive\Documentos\GitHub\master-2025\7-gemini\train\2022_03_21_11_05_00_75.bmp,"[{""poligono_xy"": [[78, 68], [92, 56], [108, 58], [118, 72], [110, 86], [94, 82]]}, {""poligono_xy"": [[42, 308], [60, 298], [74, 306], [78, 322], [62, 334], [44, 328]]}, {""poligono_xy"": [[280, 366], [296, 354], [316, 358], [328, 374], [318, 390], [294, 384]]}, {""poligono_xy"": [[150, 382], [170, 370], [188, 376], [200, 392], [186, 408], [162, 404]]}, {""poligono_xy"": [[380, 586], [396, 570], [420, 574], [436, 594], [424, 612], [398, 604]]}, {""poligono_xy"": [[668, 606], [690, 598], [712, 608], [716, 626], [696, 634], [670, 626]]}, {""poligono_xy"": [[764, 708], [782, 694], [804, 700], [816, 718], [802, 734], [774, 728]]}, {""poligono_xy"": [[884, 266], [902, 250], [928, 258], [940, 278], [922, 296], [894, 286]]}, {""poligono_xy"": [[204, 198], [228, 176], [260, 186], [276, 212], [254, 236], [216, 224]]}, {""poligono_xy"": [[58, 548], [84, 526], [114, 542], [124, 570], [100, 592], [66, 578]]}, {""poligono_xy"": [[758, 388], [788, 362], [826, 382], [838, 414], [810, 436], [768, 418]]}, {""poligono_xy"": [[662, 204], [690, 180], [726, 196], [742, 226], [716, 250], [678, 232]]}, {""poligono_xy"": [[502, 126], [530, 100], [566, 114], [584, 144], [556, 170], [518, 154]]}, {""poligono_xy"": [[364, 280], [388, 258], [418, 270], [430, 296], [406, 316], [372, 302]]}, {""poligono_xy"": [[202, 662], [230, 638], [264, 656], [278, 686], [248, 708], [210, 692]]}]","Imagem de microscopia de campo claro com células de formato variado, possivelmente leveduras e bactérias, com baixo contraste e alguma quantidade de debris. A imagem apresenta um fundo cinza relativamente uniforme."
